stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.00000] opening C:\Users\Leon\source\repos\JogoEmAllegro\x64\Debug\allegro5.cfg r
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23421] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23424] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23427] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23429] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23432] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.23435] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.23438] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.23441] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.23443] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.23726] added dtor for bitmap 0000022DEB06AD90, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.23776] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/Pulando.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.23794] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/Pulando.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23807] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23810] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23814] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23819] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23822] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23825] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23828] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23831] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23834] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.23836] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.23839] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.23842] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.23845] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.23880] added dtor for bitmap 0000022DEB06A7C0, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.23922] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/PGParado.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.23940] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/PGParado.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23953] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23957] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23960] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23963] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23965] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23968] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23971] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23973] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23976] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.23979] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.23982] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.23984] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.23987] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.24036] added dtor for bitmap 0000022DEB06DFF0, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.24065] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/WalkingLeft.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.24085] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/WalkingLeft.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24097] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24100] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24104] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24107] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24110] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24113] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24116] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24119] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24122] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.24125] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.24128] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.24131] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.24133] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.24174] added dtor for bitmap 0000022DEB06DA20, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.24238] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/bg2.jpg rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.24254] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/bg2.jpg rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24274] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24278] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24281] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24284] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24287] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24290] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24293] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24296] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.24299] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.24301] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.24304] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.24307] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.24310] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.24388] added dtor for bitmap 0000022DEB0684E0, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.25173] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/cenario1.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.25203] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/cenario1.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25217] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25221] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25224] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25227] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25230] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25233] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25235] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25238] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.25241] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.25244] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.25247] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.25250] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.25253] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.25499] added dtor for bitmap 0000022DEB06A9B0, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.27554] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/cenario2.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.27587] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/cenario2.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27600] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27604] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27607] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27610] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27613] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27615] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27618] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27621] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.27624] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.27627] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.27629] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.27632] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.27635] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.28018] added dtor for bitmap 0000022DEB06FB10, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.30032] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/cenario3.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.30057] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/cenario3.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30069] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30073] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30076] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30079] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30082] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30085] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30088] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30090] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.30093] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.30096] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.30099] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.30102] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.30105] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.30527] added dtor for bitmap 0000022DEB069460, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.32505] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/mapa.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.32532] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/mapa.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32545] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32549] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32552] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32555] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32558] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32560] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32563] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32566] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.32569] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.32571] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.32574] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.32577] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.32580] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.32942] added dtor for bitmap 0000022DEB06ABA0, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.34159] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.34181] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34194] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34198] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34201] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34204] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34207] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34210] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34212] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34215] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.34218] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.34221] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.34224] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.34227] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.34230] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.34503] added dtor for bitmap 0000022DEB06ED80, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.36394] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao2.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.36424] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao2.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36436] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36440] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36443] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36446] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36449] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36452] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36455] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36457] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.36460] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.36463] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.36466] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.36469] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.36472] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.36855] added dtor for bitmap 0000022DEB06FD00, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.38726] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao3.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.38749] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao3.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38761] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38764] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38767] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38770] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38773] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38776] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38778] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38781] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.38784] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.38787] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.38789] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.38792] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.38795] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.39213] added dtor for bitmap 0000022DEB06BF00, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.41177] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao4.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.41203] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao4.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41215] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41219] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41222] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41225] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41228] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41231] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41233] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41236] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.41239] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.41243] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.41245] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.41248] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.41251] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.41650] added dtor for bitmap 0000022DEB06E1E0, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.43525] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao5.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.43550] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao5.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43563] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43567] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43570] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43573] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43575] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43578] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43581] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43584] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.43586] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.43589] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.43592] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.43595] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.43598] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.43979] added dtor for bitmap 0000022DEB06E3D0, func 00007FFCE150118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.45779] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao6.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.45804] opening C:/Users/Leon/source/repos/JogoEmAllegro/JogoEmAllegro/introducao/introducao6.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45818] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45822] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45824] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45827] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45830] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45833] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45835] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45838] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.45841] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.45844] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.45847] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.45850] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.45852] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.46227] added dtor for bitmap 0000022DEB06EF70, func 00007FFCE150118B
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.52218] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.52228] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.52613] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.52624] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.52684] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.52688] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.52705] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.52715] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.52730] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.52735] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.52748] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.52752] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.52820] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.52824] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.52911] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.52917] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.53005] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.53009] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.53094] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.53098] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.53148] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.53153] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.53252] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.53258] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.53351] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.53356] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.53444] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.53448] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.53543] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.53548] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.53636] _al_d3d_sync_bitmap (system) ref count == 1
